date,ticker,name,open,high,low,close,volume,turnover
2024-09-19,2412,中華電,211.62,214.54,198.57,200.71,32391,6501316
2024-09-20,2412,中華電,201.92,204.75,199.37,199.48,26008,5188157
2024-09-23,2412,中華電,199.49,200.40,198.74,199.61,24980,4986237
2024-09-24,2412,中華電,199.81,204.88,196.29,200.57,34884,6996641
2024-09-25,2412,中華電,202.93,204.62,186.75,189.18,95590,18083312
2024-09-26,2412,中華電,186.69,189.63,184.12,185.45,27650,5127656
2024-09-27,2412,中華電,187.19,193.82,186.93,190.23,30790,5857295
2024-09-30,2412,中華電,190.41,193.02,185.86,186.53,78632,14667372
2024-10-01,2412,中華電,187.86,191.95,184.98,185.91,20516,3814210
2024-10-02,2412,中華電,186.18,192.90,186.04,190.93,81047,15474396
2024-10-03,2412,中華電,189.28,191.08,185.87,187.04,22964,4295107
2024-10-04,2412,中華電,187.48,189.61,179.74,179.97,70634,12712180
2024-10-07,2412,中華電,182.73,184.10,182.25,182.37,22824,4162328
2024-10-08,2412,中華電,184.07,184.93,174.50,178.22,38500,6861648
2024-10-09,2412,中華電,176.36,183.50,174.65,179.70,53639,9638733
2024-10-10,2412,中華電,180.74,185.21,173.99,176.25,77513,13661812
2024-10-11,2412,中華電,176.14,178.05,173.56,174.10,68857,11988300
2024-10-14,2412,中華電,173.69,175.12,172.16,174.95,68796,12035908
2024-10-15,2412,中華電,176.80,183.23,170.73,182.84,40172,7345203
2024-10-16,2412,中華電,184.54,194.83,180.51,190.17,17433,3315302
2024-10-17,2412,中華電,190.57,193.52,188.07,193.52,46880,9072202
2024-10-18,2412,中華電,191.84,193.40,183.35,186.53,54672,10197764
2024-10-21,2412,中華電,187.97,191.85,185.46,190.95,82653,15782550
2024-10-22,2412,中華電,191.86,193.52,186.46,190.34,24521,4667320
2024-10-23,2412,中華電,190.50,191.81,190.16,191.31,20164,3857602
2024-10-24,2412,中華電,190.49,195.73,190.23,194.85,27425,5343756
2024-10-25,2412,中華電,191.59,193.08,189.76,190.02,31329,5953130
2024-10-28,2412,中華電,189.35,191.52,183.41,185.37,23583,4371579
2024-10-29,2412,中華電,183.99,189.08,181.92,187.00,19589,3663235
2024-10-30,2412,中華電,185.88,188.25,182.83,187.87,37692,7081149
2024-10-31,2412,中華電,188.23,197.49,186.22,196.37,55790,10955309
2024-11-01,2412,中華電,197.57,208.20,196.14,205.28,76413,15686092
2024-11-04,2412,中華電,204.55,214.45,203.20,210.73,20958,4416569
2024-11-05,2412,中華電,208.94,209.31,199.85,200.36,65705,13164790
2024-11-06,2412,中華電,201.68,203.66,197.80,200.16,36279,7261487
2024-11-07,2412,中華電,199.17,206.73,198.23,206.65,74996,15497605
2024-11-08,2412,中華電,205.31,220.35,203.76,213.21,57425,12243810
2024-11-11,2412,中華電,211.97,217.90,205.54,207.48,38931,8077470
2024-11-12,2412,中華電,206.78,207.55,204.47,207.19,49703,10297743
2024-11-13,2412,中華電,209.97,210.82,203.93,204.05,27756,5663537
2024-11-14,2412,中華電,203.42,203.65,191.51,194.51,16674,3243251
2024-11-15,2412,中華電,195.41,196.32,188.30,191.10,19947,3811929
2024-11-18,2412,中華電,192.23,193.27,180.94,182.01,66958,12187047
2024-11-19,2412,中華電,181.53,187.26,181.38,184.94,62924,11637398
2024-11-20,2412,中華電,184.48,188.52,154.40,155.27,59194,9190953
2024-11-21,2412,中華電,154.66,158.63,149.52,156.25,19383,3028672
2024-11-22,2412,中華電,155.68,155.81,146.56,147.77,84623,12504856
2024-11-25,2412,中華電,147.22,152.31,144.38,149.11,50155,7478591
2024-11-26,2412,中華電,150.88,152.03,144.19,144.87,68530,9927997
2024-11-27,2412,中華電,144.32,151.97,143.03,149.90,58044,8700523
2024-11-28,2412,中華電,149.26,153.06,148.97,152.02,60337,9172507
2024-11-29,2412,中華電,151.98,155.31,149.61,154.02,21847,3364877
2024-12-02,2412,中華電,154.13,161.14,153.72,159.06,11456,1822164
2024-12-03,2412,中華電,159.97,160.31,147.04,149.59,22693,3394612
2024-12-04,2412,中華電,150.25,155.67,148.46,154.20,60230,9287572
2024-12-05,2412,中華電,154.40,155.87,153.84,154.71,34862,5393542
2024-12-06,2412,中華電,154.93,159.74,152.26,155.30,37892,5884748
2024-12-09,2412,中華電,157.03,158.95,149.36,151.98,44809,6810152
2024-12-10,2412,中華電,150.37,152.91,147.84,148.68,14363,2135557
2024-12-11,2412,中華電,146.15,147.60,139.32,140.61,83426,11730419
2024-12-12,2412,中華電,139.41,140.49,138.41,139.51,43632,6087317
2024-12-13,2412,中華電,140.27,140.32,138.19,139.34,67975,9471742
2024-12-16,2412,中華電,140.00,140.67,136.43,137.90,45975,6339877
2024-12-17,2412,中華電,137.78,139.09,137.15,137.15,63808,8751531
2024-12-18,2412,中華電,138.53,140.22,134.15,136.92,46788,6406381
2024-01-02,2881,富邦金,71.45,73.45,71.17,73.39,10890,799217
2024-01-03,2881,富邦金,74.07,74.56,72.81,73.02,20635,1506665
2024-01-04,2881,富邦金,73.60,74.37,71.41,72.90,41419,3019554
2024-01-05,2881,富邦金,72.98,74.35,71.47,73.68,40470,2981993
2024-01-08,2881,富邦金,74.27,76.77,72.05,72.81,20783,1513310
2024-01-09,2881,富邦金,72.91,76.25,72.85,76.00,24895,1891958
2024-01-10,2881,富邦金,76.17,76.80,75.55,75.59,23584,1782824
2024-01-11,2881,富邦金,75.18,75.99,72.30,72.68,27739,2016052
2024-01-12,2881,富邦金,73.02,74.03,72.29,73.60,45692,3362808
2024-01-15,2881,富邦金,74.45,75.24,70.63,70.78,28283,2001857
2024-01-16,2881,富邦金,70.33,75.18,69.41,73.99,47557,3518948
2024-01-17,2881,富邦金,73.18,73.87,71.26,73.41,27364,2008717
2024-01-18,2881,富邦金,73.29,75.77,71.31,73.62,8868,652860
2024-01-19,2881,富邦金,73.27,80.51,72.10,77.68,61072,4744093
2024-01-22,2881,富邦金,77.52,78.14,75.07,75.93,8716,661813
2024-01-23,2881,富邦金,75.46,75.69,73.45,73.95,45740,3382687
2024-01-24,2881,富邦金,74.32,74.41,72.83,73.62,30972,2280235
2024-01-25,2881,富邦金,74.86,76.87,71.16,71.85,33603,2414388
2024-01-26,2881,富邦金,72.20,73.23,70.27,70.87,43139,3057291
2024-01-29,2881,富邦金,71.71,72.84,69.12,71.22,35897,2556688
2024-01-30,2881,富邦金,72.29,72.85,70.38,71.34,20561,1466806
2024-01-31,2881,富邦金,71.54,72.00,70.89,70.90,33731,2391557
2024-02-01,2881,富邦金,70.28,70.39,68.94,69.04,13860,956888
2024-02-02,2881,富邦金,69.43,69.79,66.65,66.71,8220,548376
2024-02-05,2881,富邦金,66.63,67.70,66.22,66.88,34600,2314177
2024-02-06,2881,富邦金,66.40,70.59,65.85,69.76,29445,2054052
2024-02-07,2881,富邦金,70.45,73.20,69.85,72.24,9180,663192
2024-02-08,2881,富邦金,72.74,76.58,72.12,75.55,41590,3142291
2024-02-09,2881,富邦金,76.12,76.72,73.75,75.08,34671,2603101
2024-02-12,2881,富邦金,75.63,79.10,74.72,78.22,35998,2815774
2024-02-13,2881,富邦金,78.52,78.80,76.25,77.75,18222,1416752
2024-02-14,2881,富邦金,78.21,79.15,76.58,77.28,29709,2295924
2024-02-15,2881,富邦金,77.79,78.03,76.83,76.90,16763,1289150
2024-02-16,2881,富邦金,77.08,77.40,74.90,75.63,15708,1187984
2024-02-19,2881,富邦金,75.91,77.18,75.44,76.64,21210,1625622
2024-02-20,2881,富邦金,76.58,79.81,76.17,79.56,21763,1731378
2024-02-21,2881,富邦金,79.35,79.56,77.37,77.52,43108,3341698
2024-02-22,2881,富邦金,77.44,77.81,75.65,76.40,22842,1745017
2024-02-23,2881,富邦金,76.15,80.18,75.94,78.51,26402,2072799
2024-02-26,2881,富邦金,78.09,82.38,76.82,80.98,41702,3376935
2024-02-27,2881,富邦金,82.08,82.13,80.23,80.68,24833,2003537
2024-02-28,2881,富邦金,79.82,82.17,79.58,81.69,25787,2106438
2024-02-29,2881,富邦金,82.46,82.71,79.84,81.26,22916,1862209
2024-03-01,2881,富邦金,81.17,81.98,80.09,81.67,15599,1273959
2024-03-04,2881,富邦金,80.98,84.46,80.69,83.16,5548,461357
2024-03-05,2881,富邦金,83.91,84.03,82.61,83.23,30689,2554128
2024-03-06,2881,富邦金,84.07,85.38,83.45,85.24,11419,973401
2024-03-07,2881,富邦金,84.90,89.27,84.89,88.89,50423,4482085
2024-03-08,2881,富邦金,88.28,88.80,85.21,86.46,50168,4337554
2024-03-11,2881,富邦金,86.04,86.38,83.54,84.04,26824,2254421
2024-03-12,2881,富邦金,83.06,87.53,82.98,86.15,46963,4045912
2024-03-13,2881,富邦金,86.68,88.22,83.47,84.76,23527,1994091
2024-03-14,2881,富邦金,85.06,85.60,82.66,82.93,26769,2219862
2024-03-15,2881,富邦金,82.48,83.83,80.61,82.00,35006,2870605
2024-03-18,2881,富邦金,81.50,81.57,79.09,79.72,34561,2755195
2024-03-19,2881,富邦金,80.07,83.00,79.24,82.61,39349,3250779
2024-03-20,2881,富邦金,82.81,83.47,81.26,81.32,45924,3734409
2024-03-21,2881,富邦金,80.88,82.49,80.64,81.98,17026,1395859
2024-03-22,2881,富邦金,81.72,82.53,81.41,82.15,35031,2877956
2024-03-25,2881,富邦金,82.27,86.40,81.48,85.12,32534,2769428
2024-03-26,2881,富邦金,84.39,86.30,84.29,85.39,15777,1347163
2024-03-27,2881,富邦金,85.28,89.25,84.50,89.08,18965,1689402
2024-03-28,2881,富邦金,88.79,90.88,86.41,90.62,7343,665443
2024-03-29,2881,富邦金,89.77,94.44,89.75,92.58,8030,743403
2024-04-01,2881,富邦金,93.02,93.68,92.24,93.57,21501,2011778
2024-04-02,2881,富邦金,92.40,95.16,91.27,93.57,19295,1805424
2024-04-03,2881,富邦金,93.38,94.62,91.72,94.12,5689,535468
2024-04-04,2881,富邦金,94.24,99.19,92.81,98.14,37147,3645604
2024-04-05,2881,富邦金,99.00,99.79,97.79,99.19,6148,609812
2024-04-08,2881,富邦金,99.90,101.36,98.11,98.39,27259,2682004
2024-04-09,2881,富邦金,98.68,99.87,97.66,98.14,34808,3416110
2024-04-10,2881,富邦金,98.11,98.50,93.30,95.96,42414,4069989
2024-04-11,2881,富邦金,95.26,97.28,94.97,95.44,30744,2934066
2024-04-12,2881,富邦金,96.05,97.03,91.85,93.53,10685,999386
2024-04-15,2881,富邦金,93.75,95.42,93.70,94.61,13514,1278498
2024-04-16,2881,富邦金,95.31,96.29,89.76,91.24,10209,931502
2024-04-17,2881,富邦金,90.77,91.73,90.27,91.42,22586,2064823
2024-04-18,2881,富邦金,90.64,90.72,89.68,90.38,39647,3583104
2024-04-19,2881,富邦金,89.63,91.62,88.90,91.09,33636,3064067
2024-04-22,2881,富邦金,90.98,91.41,86.79,87.02,12398,1078884
2024-04-23,2881,富邦金,87.72,87.73,84.08,84.66,36381,3080132
2024-04-24,2881,富邦金,84.46,86.67,84.42,85.31,36043,3074958
2024-04-25,2881,富邦金,85.39,86.05,81.64,82.10,39231,3221040
2024-04-26,2881,富邦金,82.08,85.20,81.26,85.08,34009,2893653
2024-04-29,2881,富邦金,84.95,85.64,82.44,84.02,28060,2357510
2024-04-30,2881,富邦金,83.96,85.97,81.74,82.58,13805,1140007
2024-05-01,2881,富邦金,83.35,84.36,82.80,84.11,36104,3036699
2024-05-02,2881,富邦金,84.75,89.50,83.38,88.91,53705,4774654
2024-05-03,2881,富邦金,88.97,89.29,87.83,88.04,43566,3835496
2024-05-06,2881,富邦金,87.88,88.60,86.36,86.71,32218,2793582
2024-05-07,2881,富邦金,86.45,87.07,84.84,85.26,40128,3421362
2024-05-08,2881,富邦金,84.96,85.50,84.04,84.44,15541,1312354
2024-05-09,2881,富邦金,84.71,86.11,83.52,84.38,22823,1925727
2024-05-10,2881,富邦金,83.86,85.38,80.73,81.04,53806,4360419
2024-05-13,2881,富邦金,80.49,81.07,77.35,80.02,10510,841028
2024-05-14,2881,富邦金,79.70,82.32,79.70,82.30,11022,907070
2024-05-15,2881,富邦金,82.18,84.08,81.67,82.79,23809,1971069
2024-05-16,2881,富邦金,83.69,84.97,80.76,81.76,34484,2819420
2024-05-17,2881,富邦金,82.60,83.73,79.01,79.59,20457,1628155
2024-05-20,2881,富邦金,79.23,84.22,77.55,83.79,54178,4539372
2024-05-21,2881,富邦金,84.10,85.59,79.70,81.05,53822,4362307
2024-05-22,2881,富邦金,81.15,82.49,80.52,80.81,28688,2318380
2024-05-23,2881,富邦金,81.50,82.35,81.01,81.35,15162,1233408
2024-05-24,2881,富邦金,80.61,87.31,80.14,86.90,62070,5393660
2024-05-27,2881,富邦金,87.14,87.19,84.36,86.58,39454,3415756
2024-05-28,2881,富邦金,87.42,90.05,84.24,86.17,19203,1654734
2024-05-29,2881,富邦金,86.37,87.90,85.78,86.07,30819,2652694
2024-05-30,2881,富邦金,86.06,90.87,85.73,88.84,45794,4068543
2024-05-31,2881,富邦金,88.69,89.51,88.33,89.05,14427,1284696
2024-06-03,2881,富邦金,88.81,89.99,88.53,89.79,43088,3869013
2024-06-04,2881,富邦金,89.28,89.70,87.32,89.36,42692,3815106
2024-06-05,2881,富邦金,89.29,89.80,88.37,89.09,14098,1255951
2024-06-06,2881,富邦金,88.64,93.78,88.39,91.33,33418,3051910
2024-06-07,2881,富邦金,91.79,92.41,87.07,88.66,16099,1427409
2024-06-10,2881,富邦金,88.41,88.66,87.75,88.56,32796,2904342
2024-06-11,2881,富邦金,89.02,89.84,85.85,86.16,45097,3885373
2024-06-12,2881,富邦金,86.59,87.01,83.92,85.10,33715,2869218
2024-06-13,2881,富邦金,85.78,89.54,85.34,88.79,56104,4981232
2024-06-14,2881,富邦金,88.57,92.36,87.61,92.15,12106,1115615
2024-06-17,2881,富邦金,91.10,96.85,88.86,95.75,20714,1983467
2024-06-18,2881,富邦金,94.69,96.35,94.08,95.70,19899,1904372
2024-06-19,2881,富邦金,96.14,97.77,94.04,96.91,15898,1540679
2024-06-20,2881,富邦金,96.84,99.49,96.28,98.61,28796,2839505
2024-06-21,2881,富邦金,99.39,100.84,95.22,96.74,7486,724223
2024-06-24,2881,富邦金,96.47,102.79,95.01,99.52,36576,3640085
2024-06-25,2881,富邦金,100.54,101.01,95.51,97.16,39962,3882900
2024-06-26,2881,富邦金,96.82,97.57,93.66,93.72,22226,2082989
2024-06-27,2881,富邦金,93.75,94.12,92.63,93.20,12708,1184335
2024-06-28,2881,富邦金,93.31,94.55,89.50,91.37,26559,2426681
2024-07-01,2881,富邦金,90.53,91.61,90.44,90.49,25092,2270637
2024-07-02,2881,富邦金,91.63,92.02,87.73,88.20,43517,3838012
2024-07-03,2881,富邦金,88.31,89.63,87.96,88.36,29024,2564688
2024-07-04,2881,富邦金,87.69,88.32,86.35,88.10,32071,2825371
2024-07-05,2881,富邦金,87.64,88.85,86.19,87.37,35181,3073687
2024-07-08,2881,富邦金,87.76,90.20,87.14,89.00,15890,1414242
2024-07-09,2881,富邦金,88.90,91.26,83.95,84.45,23138,1953932
2024-07-10,2881,富邦金,84.22,87.72,82.78,86.82,9285,806154
2024-07-11,2881,富邦金,86.73,88.85,85.69,88.50,16052,1420537
2024-07-12,2881,富邦金,88.71,89.12,84.91,85.64,19219,1645947
2024-07-15,2881,富邦金,86.03,86.08,84.28,85.76,25444,2182075
2024-07-16,2881,富邦金,85.77,87.85,85.47,86.91,18247,1585887
2024-07-17,2881,富邦金,86.45,89.89,84.85,89.42,12356,1104905
2024-07-18,2881,富邦金,89.77,90.50,87.55,88.07,23045,2029656
2024-07-19,2881,富邦金,87.19,89.76,86.96,89.45,36381,3254436
2024-07-22,2881,富邦金,88.04,88.51,86.45,86.86,22383,1944156
2024-07-23,2881,富邦金,87.25,88.53,84.60,85.64,9754,835320
2024-07-24,2881,富邦金,85.39,85.64,83.99,85.00,24905,2116822
2024-07-25,2881,富邦金,85.24,85.78,82.76,84.09,34322,2886221
2024-07-26,2881,富邦金,84.41,89.59,83.16,88.80,15881,1410290
2024-07-29,2881,富邦金,88.86,90.48,86.81,87.99,5382,473563
2024-07-30,2881,富邦金,88.26,88.61,88.12,88.55,43269,3831576
2024-07-31,2881,富邦金,88.40,90.79,87.67,90.53,48422,4383772
2024-08-01,2881,富邦金,91.28,95.17,91.25,93.32,29975,2797345
2024-08-02,2881,富邦金,91.91,96.99,90.92,96.49,34296,3309133
2024-08-05,2881,富邦金,97.46,98.02,95.09,95.15,43808,4168413
2024-08-06,2881,富邦金,94.96,97.85,94.85,97.75,40147,3924566
2024-08-07,2881,富邦金,98.61,99.34,97.81,98.87,46619,4609162
2024-08-08,2881,富邦金,99.22,101.90,98.77,100.61,6144,618124
2024-08-09,2881,富邦金,100.55,102.85,99.14,102.55,40377,4140584
2024-08-12,2881,富邦金,102.55,105.49,101.00,104.99,48932,5137602
2024-08-13,2881,富邦金,105.51,107.85,103.91,107.15,40280,4316097
2024-08-14,2881,富邦金,107.78,108.31,106.15,108.04,43065,4652643
2024-08-15,2881,富邦金,108.75,109.73,108.58,108.85,42689,4646502
2024-08-16,2881,富邦金,108.71,108.83,105.74,106.63,48880,5212164
2024-08-19,2881,富邦金,108.04,109.34,103.97,106.06,37970,4027261
2024-08-20,2881,富邦金,105.78,107.14,104.60,105.14,7577,796644
2024-08-21,2881,富邦金,103.94,104.28,101.93,103.73,16553,1717019
2024-08-22,2881,富邦金,103.27,106.68,101.78,105.24,22275,2344266
2024-08-23,2881,富邦金,106.45,107.18,105.64,106.65,34011,3627119
2024-08-26,2881,富邦金,105.49,105.53,101.06,101.28,33576,3400442
2024-08-27,2881,富邦金,102.21,103.21,101.04,101.85,29267,2980948
2024-08-28,2881,富邦金,101.39,101.55,100.41,100.49,26332,2646096
2024-08-29,2881,富邦金,101.64,102.47,97.65,98.69,39952,3943061
2024-08-30,2881,富邦金,97.74,99.87,97.18,97.62,9569,934108
2024-09-02,2881,富邦金,96.99,97.83,92.65,95.69,29713,2843287
2024-09-03,2881,富邦金,96.72,97.34,94.36,94.49,41462,3917710
2024-09-04,2881,富邦金,95.01,95.73,95.00,95.49,22194,2119370
2024-09-05,2881,富邦金,95.23,95.74,92.87,93.13,47476,4421598
2024-09-06,2881,富邦金,93.03,94.29,92.53,94.17,22633,2131333
2024-09-09,2881,富邦金,94.51,94.83,93.43,94.72,28587,2707776
2024-09-10,2881,富邦金,95.08,95.42,92.02,93.82,43088,4042652
2024-09-11,2881,富邦金,94.64,97.39,93.70,97.32,46790,4553592
2024-09-12,2881,富邦金,97.22,97.26,94.88,95.78,33926,3249364
2024-09-13,2881,富邦金,96.89,100.33,96.84,98.22,37787,3711624
2024-09-16,2881,富邦金,97.38,98.39,95.80,96.35,32813,3161466
2024-09-17,2881,富邦金,96.85,97.83,92.59,93.72,11117,1041883
2024-09-18,2881,富邦金,93.11,93.48,90.22,90.92,46699,4245969
2024-09-19,2881,富邦金,90.25,91.63,88.52,88.71,50566,4485942
2024-09-20,2881,富邦金,89.18,90.14,86.30,86.87,21243,1845302
2024-09-23,2881,富邦金,88.11,89.35,87.36,88.97,7418,660008
2024-09-24,2881,富邦金,89.62,92.08,87.72,89.58,15060,1349054
2024-09-25,2881,富邦金,89.46,92.69,88.90,91.95,16589,1525296
2024-09-26,2881,富邦金,92.95,92.96,90.48,92.06,27214,2505291
2024-09-27,2881,富邦金,90.53,97.71,90.07,96.68,28143,2720929
2024-09-30,2881,富邦金,96.13,101.36,94.09,98.72,6742,665536
2024-10-01,2881,富邦金,99.19,99.99,92.95,94.82,9025,855770
2024-10-02,2881,富邦金,95.60,96.28,91.69,92.59,13787,1276541
2024-10-03,2881,富邦金,93.33,97.53,92.43,95.84,18454,1768611
2024-10-04,2881,富邦金,96.55,96.60,92.49,93.72,23188,2173087
2024-10-07,2881,富邦金,94.24,97.25,93.50,96.22,22665,2180893
2024-10-08,2881,富邦金,95.62,96.90,94.58,96.32,18797,1810447
2024-10-09,2881,富邦金,95.95,96.49,92.94,93.65,21152,1980798
2024-10-10,2881,富邦金,93.08,96.25,91.51,95.65,43548,4165395
2024-10-11,2881,富邦金,95.10,95.59,92.32,94.01,13367,1256632
2024-10-14,2881,富邦金,94.43,95.26,94.24,95.09,17883,1700503
2024-10-15,2881,富邦金,94.58,95.55,91.33,92.20,40190,3705481
2024-10-16,2881,富邦金,92.48,93.32,89.24,90.36,26087,2357325
2024-10-17,2881,富邦金,89.35,95.39,88.13,93.71,42602,3992025
2024-10-18,2881,富邦金,93.79,93.90,89.36,90.25,29398,2653181
2024-10-21,2881,富邦金,90.75,91.89,89.57,89.64,16248,1456480
2024-10-22,2881,富邦金,88.33,89.19,86.74,88.63,37230,3299550
2024-10-23,2881,富邦金,88.60,89.55,85.14,86.49,28055,2426460
2024-10-24,2881,富邦金,86.29,89.56,85.59,87.06,9246,804948
2024-10-25,2881,富邦金,87.78,88.22,85.04,85.04,17764,1510732
2024-10-28,2881,富邦金,84.79,87.13,84.40,86.54,7628,660093
2024-10-29,2881,富邦金,86.49,87.28,84.46,84.52,9608,812105
2024-10-30,2881,富邦金,84.85,85.46,81.23,81.41,50134,4081296
2024-10-31,2881,富邦金,82.34,83.87,80.77,82.75,9687,801571
2024-11-01,2881,富邦金,82.92,84.07,82.54,83.80,18289,1532613
